Username,Id,Tweet
MAGAalways2020,819641715204222982,"RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…"
taehyeongf,1239694063869153280,How did you know? :D
MaryCar06954945,875152479813611520,"RT @CallingDrLove69: Reports: Obama admin used up the stockpile of N95 masks but never replenished the supply, despite recommendations to d…"
_miss_beast_,476318465,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
JSaryuszWolski,1485429175,"cc @amyfeldman 
Polish respirator @AidVentil 3D printed"
jacque3125,820675228732977152,"RT @PhilipRucker: Asked why Dr. Fauci isn't at today's briefing, Trump said, ""He's not here because we weren't discussing what he's best at…"
YesterdayWhat,1181360467262017536,"RT @EvanMcMullin: In the days ahead, Trump will ask us to sacrifice the lives of seniors, the unwell, and other Americans vulnerable to COV…"
ely4nna,328012864,I just realized I sent a message in a GroupMe that hasn’t been used since 2017... covid-19 got me acting a certain way 😂
rascouet,20755177,"RT @HeidiNBC: 👉Her husband is dead &amp; she's in the ICU after ingesting chloroquine:

""We saw Trump on TV -- every channel -- &amp; all of his bu…"
skinnergj,256478435,Casino giant Federal Group chases pub owners for pokies rent amid coronavirus shutdown - ABC News (Australian Broad… https://t.co/LbPC9pyGQW
queerbrutality,2905265449,RT @ChristinaSFLaw: Explain again why they aren’t under arrest for promising false cures?
jeffrygc,241322748,"RT @rreactor: Do you not have any shame? Can you actually sleep at night? This story, and how it is being weaponized will long be remembere…"
MMoriii,1237389029542432768,"RT @TheDailyShow: Trump’s pettiness might be the only thing that survives this pandemic.

Full coronavirus update: https://t.co/eJ9U4eWOFq…"
RomanJoySays,896535783078801408,RT @ScottGottliebMD: THREAD: There’s a strong and understandable desire to return to better times and a functioning economy. But it should…
janetwooten1,244653958,RT @JoeNBC: Donald Trump knows the pandemic numbers are going to explode this week. His talk about getting people back to work soon is just…
ChrissyBatchel1,1170412891515883520,"@realDonaldTrump DEMS coronavirus bill

$15/hr minimum wage
Same day voter registration
ZERO ID requirements 4 mail… https://t.co/opIWFfShXC"
jdm071,1059473584563732480,"RT @RepAndyHarrisMD: No voter ID to get a ballot, and anonymous “ballot harvesting”...why is that hidden in Speaker Pelosi’s coronavirus bi…"
Shrikant_Solse,1038823363,"@zee24taasnews @ibnlok
@ANI , you all reporters doing great jobs in this pandemic along with front liners to fight… https://t.co/IkRGSdbrgV"
MarciS94518,4519107923,RT @Voyager19: I was just reading a dystopian novel where where Dear Leader allowed a pandemic to ravage the nation for the sake of a capit…
rahman_nick,621083532,"RT @juanmata8: One day, if he wants, and when all this is over, I would like to practice my freeckicks with him on goal! What do you think?…"
mimilu68,2440513656,"RT @VaughnHillyard: Woman in ICU: ""Trump kept saying it was basically pretty much a cure.""
NBC: ""What would be your message to the American…"
TrackAmbition_,875227118145351680,RT @JRocIsMajor_: Father in Heaven I come to you now in the humblest manner that i know how...
updatingpriors,2728786850,"Voting. He's mad at making sure that people can vote by mail. In a pandemic. Apparently, that's a ""Democrat goal"" (… https://t.co/l76Jt2zXkD"
rijal_rhn,448532156,"RT @CNN: Every respirator mask that's available right now should be going to a healthcare worker on the front lines, caring for coronavirus…"
DermotMichael,956939179,RT @JoyAnnReid: This is utter madness.
mar_aguinaga,159667997,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
Mc_coomarlo,368849844,RT @RY_CLEF: Prayers for all the pregnant women and new born babies during this Pandemic attack.
lovespuppies55,2639854302,"RT @kasie: “His aides had never been told Mr. Paul might have been exposed to the virus or had been tested for it, according to a person fa…"
popevichugo,4562479076,RT @Resetism: The Coronavirus cannot kill Mexico because Mexico died this day https://t.co/umfVJ3V0W4
firArmani,95431786,"RT @ShahAlMuslim: BITCH, who are you again? I'd rather see you die. You killed thousands of my fellow Muslim people, now you ask for help f…"
SusanCarver19,3249400288,"RT @AynRandPaulRyan: Turns out Trump's ""15 days to slow the spread"" order was about 2 days too short.

The CDC has found that #COVID19 surv…"
raashidriza,27622129,"RT @SkyNews: 'I never imagined I could have been so sick'.

Micheal Prendergast is 28 and has been in isolation in hospital with acute COVI…"
embracinghoney,1134995981513166848,RT @Nsugaar1: This pandemic will be over before the end of April and we’ll have the best summer of our lives.
andiedeb,52460997,RT @MollyJongFast: I’m kind of upset by Larry Kudlow and Donald Trump’s new plan to just let covid-19 kill off like two percent of America.
kiranrajareddy1,912392005,RT @spectatorindex: ITALY: 95 year old from Modena becomes the oldest woman to recover from coronavirus infection
MommaDonnaL,337849965,RT @RepBrindisi: .@syracusedotcom put together a list of resources for those who are under or unemployed due to #COVID19. Check it out or c…
anisfqhh,4757835403,"RT @ESPNFC: Jose Mourinho spent his day delivering essential goods to the elderly who are struggling due to the coronavirus, class act 👏

(…"
Babynan15,488113174,RT @Brareed: I posted this on Instagram last night and honestly I wanted to bring this to twitter because for a lot of us the coronavirus h…
michelleeeaaaa,1150598900450906112,"RT @kR_maldita: Coronavirus will end soon. In Jesus name. 

RT, if you believe."
Nclovato77,906709320733122560,RT @daveanthony: Neera and the DNC sent old people out to vote during a pandemic. Maybe sit this one out.
ThisIsBruceLee,783464513764925440,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
suefromCanada,878461490,"RT @realDonaldTrump: This will never be approved by me, or any other Republican! https://t.co/jWcGaS2QZC"
minminaaaaaa,1593086448,RT @iatemuggles: twin babies chatting about coronavirus https://t.co/3AH3Jk3v5f
DishaZ3,3320755399,"RT @t3rr3z: After COVID-19 is over, I better NEVER hear anyone trash ""low end"" workers again. Those people at the grocery store, the Dollar…"
QuntanaRabi,1065959531845431297,RT @ProfJohnCrown: RIP hero.
MadameWoo69,2658830186,RT @MadameWoo69: Los Angeles to Start Testing High-Risk Residents for Coronavirus https://t.co/tpYRRULh6u
miriamcosic,2730508364,"RT @SDHamiltonVIC: WHO: “While it took 67 days from the first reported case to reach the first 100,000 cases of the disease caused by the c…"
richwarrior,15897360,RT @watchtheyard: She was doing #chemotherapy &amp; couldn’t leave the house because of the threat of #coronavirus so her line sisters showed u…
nadjamilano,2816381750,RT @faketitojohnsON: talk about swine flu
SedLily,1729561772,"RT @ryanstruyk: Reported coronavirus cases:

3/1: 89
3/2: 105
3/3: 125
3/4: 159
3/5: 227
3/6: 331
3/7: 444
3/8: 564
3/9: 728
3/10: 1,000
3/…"
k_keesey,1652381144,"RT @Vikings: .@KyleRudolph82 and his family are donating 82,000 meals to Minnesotans who are being hit hardest by repercussions of the COVI…"
YOTdragon64,1103083161632804867,RT @mccaffreyr3: The trajectory of incompetence.
smileygurl56,935724321938518016,RT @AndrewCMcCarthy: Our experience suggests that hydroxychloroquine should be a first-line treatment for Covid-19. We can use it to save l…
CarreJamie,893896712829321216,"RT @KamalaHarris: Right now millions of Americans are waking up in the middle of the night, worried sick they’ll lose the roof over their h…"
SCVIndy,536744675,"@politicususa For context

Trumps demonstrated liar

https://t.co/ukxwIqwc8M

Suggest listening Trumps timeline/mis… https://t.co/b5Em2GaqP2"
Fan_Fg1,991152169486241794,"RT @rameshlaus: #Maharashtra : Total number of positive #Coronavirus cases in Maharashtra is at 101 now..

3 new cases in Pune and 1 in Sat…"
garystout16,4175040736,"RT @Kris_Sacrebleu: That’s an ah HELL NO from me, dawg"
taestarrynightt,1125277084191010816,RT @Resetism: The Coronavirus cannot kill Mexico because Mexico died this day https://t.co/umfVJ3V0W4
curlyheadavaa,2765945111,RT @iamcardib: Coronavirus got women seeing niggas ain’t shit that’s why 😩😩😩
thanseerbk,390307806,RT @drkamnakakkar: Please don't send me to war without weapons @PMOIndia🤢😥😰 Please arrange #PersonalProtectiveEquipment for us doctors ASAP…
LjFrontie,556986091,"RT @ZonePhysics: The president is tweeting out untested and potentially dangerous drug combinations during a pandemic.
https://t.co/CRuG5gj…"
Al_Solzhenitsyn,817864658073907200,RT @Debveglitter: Don't let Mitch McConnell get away with this!!
CristineIsVIP,702169567,"RT @UN: I am calling for an immediate global ceasefire in all corners of the world.

That is what our human family needs, now more than eve…"
pingzhuing,3407732411,"RT @TomFitton: Sure enough, Nancy Pelosi using #Coronavirus bill to impose leftist wish list on elections across America. Good bye voter id…"
pbcon11,968300414763458560,RT @HeyTammyBruce: .@TheDemocrats are now officially handling your life &amp; the economic stability of the US like a hostage negotiation. Abso…
KampSteve,1470975829,RT @pbump: It's worth stepping back and considering that the president tried to rationalize the deaths of thousands of people in the intere…
flohin,219397176,"RT @reuterspictures: A person with a walker crosses 42nd Street in a mostly deserted Times Square in Manhattan, New York City. More empty s…"
nancayy_coolinn,283669852,"RT @_SJPeace_: This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan. 

He knew there w…"
kenacarter58,798452580846170112,RT @realDonaldTrump: The Hill/HarrisX: 61% to 39% Approval Rating on handling of Coronavirus situation. Thank you!
HaveYouFoundOu1,1033493935287685120,RT @BoSnerdley: Every American business owner - small or large - every American who has been displaced from work due to Coronavirus - needs…
albug56,3427589099,"RT @ejr_gaming: Message to millennials and gen z. Stop giving the media more hype. Please spread the message!
#mgga #ejrgaming #coronavirus…"
qnewshub,1237069989942661125,"Amid Coronavirus Pandemic, Disney+ to Launch in Europe With Reduced Streaming Quality https://t.co/Qddt2aXbKk https://t.co/m1T33QOIT1"
BernieBegins,721396297857634304,@HudCoTweet @CNN @NJDHS @BernieSanders #njlockdown crisis is a clear sign health care is important also that preven… https://t.co/Xd5Qchyh3a
obberry,338188074,"RT @business: #Coronavirus:
-Cases top 381,000, 16,500 dead and 101,000 recovered: Johns Hopkins tally
-Thailand cases climb to 827
-Southw…"
TonyQueef,1111071090758037504,"RT @bdomenech: $35 Mil for the Kennedy Center is essential for battling the Coronavirus, says Nancy Pelosi"
NCcountrygirl10,4350570377,RT @TrueFactsStated: Trump Won’t Order Vital Coronavirus Supplies Because Corporate CEOs Asked Him Not To | Vanity Fair https://t.co/MJTcKc…
fdeale,396703750,"RT @amil: Being pregnant right now feels surreal - I fluctuate btwn anxiety, fear &amp; hope. I know other women are going through the same so…"
Barbiewithatude,290362175,"RT @HeidiNBC: 👉Her husband is dead &amp; she's in the ICU after ingesting chloroquine:

""We saw Trump on TV -- every channel -- &amp; all of his bu…"
rebirthprotocoI,1014636215188979712,"RT @aminn_7: Oh you're going through a world pandemic? No problem here are 3 exams, 2 projects, and a lab report all due this week plus you…"
Owenamy,35956832,"RT @TimothyWhipple8: If, like me, you’re bingeing a lot of Netflix, you should watch Pandemic. https://t.co/o4DppLSXji. The ingenuity, dedi…"
DrucillaNoble2,1225190573969035265,RT @CNN: A Phoenix-area man is dead and his wife is under critical care after the two took chloroquine phosphate in an apparent attempt to…
ditanrln,131787908,"RT @CatholicSat: Don Giuseppe Berardelli, 72-year-old priest from Casnigo (Bergamo), has died from coronavirus covid-19, he declined a vent…"
DrMuneerAhmad,495611899,"RT @Nishtarians1: JUST IN
🔹Number of cases in India touch 500 with a sharp spike of 90+ cases in the last 24 hours.
🔹30 states and Union Te…"
Vanessa11841599,871081746451767301,RT @BarackObama: Here’s a useful summary of the current best thinking among public health experts on how we need to approach the fight agai…
BattoutaBen,1000817736807788545,"RT @Kimberl05543476: Blame the Democrats today but Republicans have been giving away jobs to India for decades.

Senate India Caucus. Frome…"
gravycakes,866463270840016896,"@ConceptualJames Stuff like this? https://t.co/rlLbbuAFfs

These people made a stupid mistake in a moment of fear,… https://t.co/ooeZH4Z81D"
RAntoshak,22149535,WWD - Marketing in the Age of Coronavirus: The Dos and (Many) Don’ts https://t.co/uOzbB5yqcv https://t.co/sY2NwWwDmo
